beta,ctprime,yaw,ct,an,dPstar,us,A4,u4,v4,success
0.05,15.836842105263157,-0.2617993877991494,1.4327769015148137,0.6886053016482993,0.13038318028796297,1.1228385282732407,2.455878274272424,0.12247519933665747,0.09270748726511649,true
0.05,15.836842105263157,-0.08726646259971647,1.4561547665125616,0.695613596893374,0.13843982902758384,1.129990999103567,2.569089581694688,0.11802940740533457,0.03172806253516693,true
0.05,15.836842105263157,0.08726646259971647,1.4561547665125616,0.695613596893374,0.13843982902758384,1.129990999103567,2.569089581694688,0.11802940740533457,-0.03172806253516693,true
0.05,15.836842105263157,0.2617993877991494,1.432776901514825,0.688605301648298,0.13038318028796922,1.1228385282732463,2.4558782742725165,0.1224751993366524,-0.09270748726512042,true
0.05,15.836842105263157,0.4363323129985824,1.3891221009756398,0.6732164355380924,0.11497243881547087,1.1090287992759797,2.2332535294461584,0.13261659919655072,-0.14676709151400985,true
0.05,15.836842105263157,0.6108652381980153,1.3295572165138294,0.646284001759905,0.09351588059998864,1.0895098720036704,1.9090645149294712,0.15177443144659983,-0.19065067259420573,true
0.05,15.836842105263157,0.7853981633974483,1.2559685206892037,0.6017368891829764,0.0680547819519432,1.065884404526059,1.5004464552939474,0.18768714567918385,-0.22202596466727684,true
0.05,17.410526315789475,-0.7853981633974483,1.2711273830783354,0.6178766423648603,0.07053004740138107,1.068204144761531,1.5299367648485696,0.17660992904842726,0.22470569756825776,true
0.05,17.410526315789475,-0.6108652381980153,1.3430325625312975,0.6609429322127388,0.0962747082286676,1.0920391093991206,1.9399685065819825,0.14316690664646595,0.19258295777460033,true
0.05,17.410526315789475,-0.4363323129985824,1.4019900884710146,0.6868944180002995,0.11787441411012287,1.1116424012324708,2.263873751278643,0.1253471076701629,0.14812665327738098,true
0.05,17.410526315789475,-0.2617993877991494,1.4454675978803164,0.7016991764668422,0.1333559467771539,1.125482960134919,2.4858623109816276,0.11591006797355285,0.09352863578217065,true
0.05,17.410526315789475,-0.08726646259971647,1.46899921996159,0.7084180697633475,0.14131918175287014,1.132536252642308,2.597000676897682,0.11184917219025031,0.03200792777054267,true
0.05,17.410526315789475,0.08726646259971647,1.46899921996159,0.7084180697633475,0.14131918175287014,1.132536252642308,2.597000676897682,0.11184917219025031,-0.03200792777054267,true
0.05,17.410526315789475,0.2617993877991494,1.4454675978803164,0.7016991764668422,0.1333559467771539,1.125482960134919,2.4858623109816276,0.11591006797355285,-0.09352863578217065,true
0.05,17.410526315789475,0.4363323129985824,1.4019900884710186,0.686894418000299,0.11787441411012559,1.1116424012324733,2.2638737512786866,0.12534710767016052,-0.1481266532773838,true
0.05,17.410526315789475,0.6108652381980153,1.3430325625312993,0.6609429322127386,0.09627470822866863,1.0920391093991215,1.9399685065819967,0.14316690664646492,-0.19258295777460083,true
0.05,17.410526315789475,0.7853981633974483,1.2711273830783658,0.6178766423648557,0.07053004740139512,1.068204144761544,1.5299367648487647,0.17660992904841522,-0.22470569756826306,true
0.05,18.984210526315792,-0.7853981633974483,1.2842249654219915,0.6321766619677215,0.07272546291339436,1.0702574110402017,1.5559234011186163,0.1671614315534063,0.2270210451208521,true
0.05,18.984210526315792,-0.6108652381980153,1.3547444343426929,0.6738871606969313,0.0986983043315001,1.0942561896751342,1.96687014540183,0.13581780985334005,0.19426237054698584,true
0.05,18.984210526315792,-0.4363323129985824,1.4132483860821743,0.698950945948343,0.1203916818721572,1.113904557735326,2.290083328196425,0.11914112405275849,0.14931614391026635,true
0.05,18.984210526315792,-0.2617993877991494,1.4568256787633076,0.7132101708848877,0.13577867001543897,1.1276335131757427,2.509403927696137,0.11039183461372869,0.09426355599778898,true
0.05,18.984210526315792,-0.08726646259971647,1.4803812091777888,0.7196850340699563,0.14372997870394907,1.134662926804922,2.619726742554393,0.10659443245737094,0.032255930529462684,true
0.05,18.984210526315792,0.08726646259971647,1.4803812091779482,0.7196850340699412,0.1437299787039524,1.1346629268049253,2.619726742554221,0.10659443245739048,-0.032255930529465925,true
0.05,18.984210526315792,0.2617993877991494,1.4568256787633076,0.7132101708848877,0.13577867001543897,1.1276335131757427,2.509403927696137,0.11039183461372869,-0.09426355599778898,true
0.05,18.984210526315792,0.4363323129985824,1.4132483860821743,0.698950945948343,0.1203916818721572,1.113904557735326,2.290083328196425,0.11914112405275849,-0.14931614391026635,true
0.05,18.984210526315792,0.6108652381980153,1.3547444343426929,0.6738871606969313,0.0986983043315001,1.0942561896751342,1.96687014540183,0.13581780985334005,-0.19426237054698584,true
0.05,18.984210526315792,0.7853981633974483,1.284224965421993,0.6321766619677213,0.07272546291339406,1.0702574110402012,1.555923401118613,0.16716143155341087,-0.2270210451208522,true
0.05,20.55789473684211,-0.7853981633974483,1.295659274272203,0.6449650701853566,0.07469816970214968,1.0720990343421661,1.5791715363252996,0.15897424987078326,0.22904236459731958,true
0.05,20.55789473684211,-0.6108652381980153,1.365065252234032,0.6854259690068001,0.10084082579504798,1.096212411706942,1.9904283008851023,0.12946156316946866,0.19574231514390558,true
0.05,20.55789473684211,-0.4363323129985824,1.4232503451169192,0.7096808936191136,0.1225788385809325,1.1158663348096545,2.312503821068962,0.11378077062378589,0.15037289660575226,true
0.05,20.55789473684211,-0.2617993877991494,1.466939451058221,0.7234504239063084,0.1378707733113756,1.1294872937198948,2.5293531507687845,0.10561055111273722,0.09491796528983458,true
0.05,20.55789473684211,-0.08726646259971647,1.4905090972792303,0.7297076398231397,0.14581691914244002,1.1365006987395654,2.6390461531154537,0.10203073346967549,0.03247660703711774,true
0.05,20.55789473684211,0.08726646259971647,1.4905090972792303,0.7297076398231397,0.14581691914244002,1.1365006987395654,2.6390461531154537,0.10203073346967549,-0.03247660703711774,true
0.05,20.55789473684211,0.2617993877991494,1.466939451058221,0.7234504239063084,0.1378707733113756,1.1294872937198948,2.5293531507687845,0.10561055111273722,-0.09491796528983458,true
0.05,20.55789473684211,0.4363323129985824,1.42325034511692,0.7096808936191135,0.12257883858093149,1.1158663348096538,2.3125038210689453,0.11378077062378707,-0.15037289660575043,true
0.05,20.55789473684211,0.6108652381980153,1.3650652522340254,0.6854259690068009,0.1008408257950422,1.096212411706937,1.990428300885014,0.1294615631694742,-0.1957423151439001,true
0.05,20.55789473684211,0.7853981633974483,1.2956592742721884,0.6449650701853586,0.07469816970214098,1.072099034342158,1.5791715363251824,0.15897424987079858,-0.2290423645973165,true
0.05,22.13157894736842,-0.7853981633974483,1.3057921586537735,0.6564849046137153,0.07646913126832992,1.073749627498879,1.599902209104158,0.1518229390504832,0.230833622476173,true
0.05,22.13157894736842,-0.6108652381980153,1.3742516743000714,0.6957977525079593,0.1027520683156052,1.0979545239336996,2.0112657932309457,0.12389605249385262,0.197059594084008,true
0.05,22.13157894736842,-0.4363323129985824,1.432418770254437,0.7192930983754218,0.12438961959026464,1.117487914556751,2.3303743226634532,0.10916995108928548,0.15134158262943703,true
0.05,22.13157894736842,-0.2617993877991494,1.4760229309674808,0.7326399125516034,0.13970014022642038,1.1311057777456341,2.5465041588903157,0.10141354490552534,0.09550571103782086,true
0.05,22.13157894736842,-0.08726646259971647,1.4995623625860073,0.7387045543009453,0.14766993996787045,1.1381299924650314,2.656024450623114,0.09800403985138438,0.03267386869967849,true
0.05,22.13157894736842,0.08726646259971647,1.4995623625869576,0.7387045543008625,0.14766993996805375,1.1381299924651926,2.65602445062372,0.09800403985148563,-0.03267386869965516,true
0.05,22.13157894736842,0.2617993877991494,1.476022930967389,0.7326399125516118,0.1397001402263676,1.1311057777455875,2.5465041588895865,0.10141354490556181,-0.09550571103779244,true
0.05,22.13157894736842,0.4363323129985824,1.432418770254437,0.7192930983754218,0.12438961959026512,1.1174879145567513,2.3303743226634617,0.10916995108928504,-0.15134158262943764,true
0.05,22.13157894736842,0.6108652381980153,1.3742516743000734,0.695797752507959,0.1027520683156103,1.0979545239337043,2.0112657932310283,0.1238960524938479,-0.19705959408401477,true
0.05,22.13157894736842,0.7853981633974483,1.3057921586537813,0.6564849046137143,0.07646913126833402,1.0737496274988827,1.599902209104213,0.15182293905047708,-0.23083362247617462,true
0.05,23.705263157894738,-0.7853981633974483,1.314859147297495,0.6669325259537482,0.07806800791439113,1.0752376555151626,1.618495569102843,0.14551431290277966,0.23243645479145836,true
0.05,23.705263157894738,-0.6108652381980153,1.3825364885533329,0.7051837679976102,0.10445336705286448,1.099502948656098,2.0296064660819915,0.11898824864849428,0.19824758775398146,true
0.05,23.705263157894738,-0.4363323129985824,1.4406771781321128,0.7279897708349695,0.1260094615763696,1.1189365143535086,2.346205743421006,0.10507390060565365,0.15221412003193352,true
0.05,23.705263157894738,-0.2617993877991494,1.4842100888525487,0.7409512379954944,0.14133602787916624,1.1325511271932982,2.56168957995349,0.09767845802309527,0.0960354597089282,true
0.05,23.705263157894738,-0.08726646259971647,1.507765565333361,0.7468369648065398,0.14930069839425114,1.1395619320180816,2.670708799957908,0.09443173699859769,0.032852606897886404,true
0.05,23.705263157894738,0.08726646259971647,1.507765565333361,0.7468369648065398,0.14930069839425114,1.1395619320180816,2.670708799957908,0.09443173699859769,-0.032852606897886404,true
0.05,23.705263157894738,0.2617993877991494,1.4842100888509417,0.7409512379956347,0.14133602787865512,1.1325511271928508,2.561689579948035,0.09767845802334119,-0.09603545970874466,true
0.05,23.705263157894738,0.4363323129985824,1.440677178132093,0.7279897708349714,0.1260094615763553,1.118936514353496,2.3462057434207924,0.1050739006056636,-0.15221412003192267,true
0.05,23.705263157894738,0.6108652381980153,1.3825364885533329,0.7051837679976102,0.10445336705286448,1.099502948656098,2.0296064660819915,0.11898824864849428,-0.19824758775398146,true
0.05,23.705263157894738,0.7853981633974483,1.3148591472974802,0.6669325259537501,0.07806800791438305,1.075237655515155,1.6184955691027343,0.14551431290279032,-0.2324364547914552,true
0.05,25.278947368421054,-0.7853981633974483,1.3229861432133436,0.6764710466749306,0.07953677120574361,1.0766027783802918,1.6355383080198866,0.13987414194211897,0.23387311828367544,true
0.05,25.278947368421054,-0.6108652381980153,1.3902961114766788,0.7137077170066363,0.10587452143717828,1.1007947323971343,2.0443516772386503,0.11471456274082609,0.19936027205517923,true
0.05,25.278947368421054,-0.4363323129985824,1.4481784302947291,0.735907642778649,0.12746391422313308,1.1202356129247935,2.3602724141778086,0.10140734583716261,0.1530066605712537,true
0.05,25.278947368421054,-0.2617993877991494,1.4916647612170553,0.7485148507324814,0.14279552236953907,1.1338390735653232,2.5750545545244705,0.09433431240625054,0.09651781224181924,true
0.05,25.278947368421054,-0.08726646259971647,1.5152312147036753,0.7542374325560839,0.15075800395397326,1.1408400448443954,2.683661281175005,0.09122886289272582,0.0330152754738282,true
0.05,25.278947368421054,0.08726646259971647,1.5152312147036384,0.7542374325560869,0.15075800395395791,1.1408400448443816,2.6836612811748526,0.09122886289272529,-0.03301527547382778,true
0.05,25.278947368421054,0.2617993877991494,1.4916647612170553,0.7485148507324814,0.14279552236953907,1.1338390735653232,2.5750545545244705,0.09433431240625054,-0.09651781224181924,true
0.05,25.278947368421054,0.4363323129985824,1.4481784302947498,0.7359076427786471,0.12746391422314907,1.1202356129248077,2.3602724141780524,0.10140734583715025,-0.15300666057127035,true
0.05,25.278947368421054,0.6108652381980153,1.3902961114766819,0.7137077170066359,0.10587452143718123,1.100794732397137,2.044351677238693,0.1147145627408239,-0.19936027205518142,true
0.05,25.278947368421054,0.7853981633974483,1.3229861432133334,0.6764710466749319,0.07953677120573777,1.0766027783802865,1.6355383080198076,0.1398741419421262,-0.233873118283673,true
0.05,26.85263157894737,-0.7853981633974483,1.3303924667668332,0.6852168625352006,0.08086898227131505,1.077839489236092,1.6508721216716693,0.13482891603897731,0.23518238289069163,true
0.05,26.85263157894737,-0.6108652381980153,1.3973725425376797,0.7215173412567104,0.10716434993902907,1.1019658342605567,2.057628516358512,0.11086531768852806,0.2003749906462065,true
0.05,26.85263157894737,-0.4363323129985824,1.4550590212781411,0.7431549698029399,0.1287650636636394,1.1213965076345498,2.372676197221809,0.0981089001007435,0.15373362710316282,true
0.05,26.85263157894737,-0.2617993877991494,1.4985091413686455,0.755436019930308,0.1440973839375058,1.1349866820373327,2.586782747828584,0.0913221909946195,0.09696067917707024,true
0.05,26.85263157894737,-0.08726646259971647,1.5220566213958797,0.7610110882368242,0.15207577447541276,1.1419945485756826,2.695258444643688,0.08833271195404985,0.033163993815053236,true
0.05,26.85263157894737,0.08726646259971647,1.5220566213958797,0.7610110882368242,0.15207577447541276,1.1419945485756826,2.695258444643688,0.08833271195404985,-0.033163993815053236,true
0.05,26.85263157894737,0.2617993877991494,1.4985091413594744,0.7554360199310564,0.14409738393341587,1.1349866820337122,2.5867827477851035,0.09132219099565582,-0.09696067917626873,true
0.05,26.85263157894737,0.4363323129985824,1.4550590212781411,0.7431549698029399,0.1287650636636394,1.1213965076345498,2.372676197221809,0.0981089001007435,-0.15373362710316282,true
0.05,26.85263157894737,0.6108652381980153,1.3973725425376786,0.7215173412567105,0.1071643499390275,1.1019658342605554,2.0576285163584904,0.11086531768852914,-0.20037499064620515,true
0.05,26.85263157894737,0.7853981633974483,1.3303924667666915,0.6852168625352174,0.08086898227122598,1.0778394892360095,1.650872121670445,0.1348289160390741,-0.23518238289065446,true
0.05,28.426315789473687,-0.7853981633974483,1.3372976583401772,0.693261173507376,0.08204567854938151,1.0789306544735147,1.6641572537856062,0.13033450653102013,0.2364030595798492,true
0.05,28.426315789473687,-0.6108652381980153,1.403848947477586,0.7287090022704175,0.10834716288792678,1.1030386782760389,2.0697389688902352,0.10737033948747043,0.2013036712400193,true
0.05,28.426315789473687,-0.4363323129985824,1.4613792548095519,0.749824100855557,0.1299490510503822,1.1224518261763234,2.383864347165875,0.09511294839177245,0.1544013882669064,true
0.05,28.426315789473687,-0.2617993877991494,1.5047860389985641,0.7618046328019837,0.14528870820283146,1.1360358341266317,2.5974495204034067,0.0885788368752565,0.0973668213733808,true
0.05,28.426315789473687,-0.08726646259971647,1.5283590405771752,0.7672400898132432,0.1532562242692431,1.143027754946116,2.7054717265226635,0.08570564150749134,0.03330131682300566,true
0.05,28.426315789473687,0.08726646259971647,1.5283590405771752,0.7672400898132432,0.1532562242692431,1.143027754946116,2.7054717265226635,0.08570564150749134,-0.03330131682300566,true
0.05,28.426315789473687,0.2617993877991494,1.5047860389985444,0.7618046328019853,0.14528870820282172,1.136035834126623,2.5974495204033157,0.08857883687525528,-0.09736682137338075,true
0.05,28.426315789473687,0.4363323129985824,1.461379254809513,0.7498241008555603,0.12994905105034632,1.1224518261762915,2.383864347165355,0.09511294839180068,-0.15440138826686917,true
0.05,28.426315789473687,0.6108652381980153,1.4038489474777112,0.7287090022704054,0.10834716288794771,1.1030386782760577,2.069738968890526,0.10737033948746638,-0.20130367124003304,true
0.05,28.426315789473687,0.7853981633974483,1.3372976583401772,0.693261173507376,0.08204567854938151,1.0789306544735147,1.6641572537856062,0.13033450653102013,-0.2364030595798492,true
0.05,30.0,-0.7853981633974483,1.3437587104860513,0.7006942799871619,0.08309161093873937,1.079899635041903,1.67574254322922,0.126296904624236,0.2375452242080919,true
0.05,30.0,-0.6108652381980153,1.4098446958139348,0.7353569515498571,0.10942002877325986,1.104010895574241,2.080596136377517,0.10419268336480399,0.20216342533441042,true
0.05,30.0,-0.4363323129985824,1.467200401286051,0.7559895759240018,0.13103841013984457,1.1234219244278272,2.3941023236149874,0.09237222063225767,0.1550164193834022,true
0.05,30.0,-0.2617993877991494,1.5105928679528335,0.7676892486172382,0.1463715985374271,1.1369886530192035,2.60703393650303,0.08607289378076402,0.09774255085276388,true
0.05,30.0,-0.08726646259971647,1.5342059268136574,0.7729941889544827,0.1543190967184409,1.143957251592298,2.714513138944141,0.0833084882927569,0.03342871426592648,true
0.05,30.0,0.08726646259971647,1.5342059268136574,0.7729941889544827,0.1543190967184409,1.143957251592298,2.714513138944141,0.0833084882927569,-0.03342871426592648,true
0.05,30.0,0.2617993877991494,1.5105928679528335,0.7676892486172382,0.1463715985374271,1.1369886530192035,2.60703393650303,0.08607289378076402,-0.09774255085276388,true
0.05,30.0,0.4363323129985824,1.467200401286051,0.7559895759240018,0.13103841013984457,1.1234219244278272,2.3941023236149874,0.09237222063225767,-0.1550164193834022,true
0.05,30.0,0.6108652381980153,1.4098446958139348,0.7353569515498571,0.10942002877325986,1.104010895574241,2.080596136377517,0.10419268336480399,-0.20216342533441042,true
0.05,30.0,0.7853981633974483,1.3437587104860513,0.7006942799871619,0.08309161093873937,1.079899635041903,1.67574254322922,0.126296904624236,-0.2375452242080919,true
0.05,40.0,-0.7853981633974483,1.3756030577324896,0.7377402949619891,0.08815409555327573,1.084577425131539,1.7306225263346076,0.10715543841433131,0.24317456228479703,true
0.05,40.0,-0.6108652381980153,1.4395800900537128,0.7684080813580569,0.11455620112531407,1.1086534184546633,2.13121370716951,0.08901453357208357,0.20642730302656398,true
0.05,40.0,-0.4363323129985824,1.4962857973273236,0.7865964844092094,0.1361542315024048,1.127966516798911,2.4404444229456033,0.07925165870048513,0.15808942556516606,true
0.05,40.0,-0.2617993877991494,1.5396537202423854,0.796886984424306,0.15142837454760122,1.141427505020583,2.6499642940474906,0.07403575601004408,0.0996229263696859,true
0.05,40.0,-0.08726646259971647,1.563320601977094,0.8015505937214863,0.15936545116594883,1.1483600927712105,2.756013502646104,0.07173196135643026,0.034063092025062386,true
0.05,40.0,0.08726646259971647,1.5633206019776102,0.8015505937214535,0.15936545116618892,1.1483600927714208,2.7560135026486527,0.0717319613564063,-0.034063092025073,true
0.05,40.0,0.2617993877991494,1.5396537202423854,0.796886984424306,0.15142837454760122,1.141427505020583,2.6499642940474906,0.07403575601004408,-0.0996229263696859,true
0.05,40.0,0.4363323129985824,1.4962857973273374,0.7865964844092084,0.13615423150241357,1.1279665167989188,2.44044442294569,0.07925165870048537,-0.15808942556516462,true
0.05,40.0,0.6108652381980153,1.4395800900536961,0.7684080813580583,0.11455620112530139,1.108653418454652,2.1312137071693202,0.08901453357209338,-0.20642730302654425,true
0.05,40.0,0.7853981633974483,1.375603057732491,0.737740294961989,0.08815409555327176,1.0845774251315352,1.730622526334548,0.10715543841433531,-0.24317456228479226,true
0.05,50.0,-0.7853981633974483,1.397538126239625,0.7635649665350226,0.0915309187937411,1.087686461056314,1.766054923686759,0.09466569349851546,0.24705217397347817,true
0.05,50.0,-0.6108652381980153,1.460257377072191,0.791375560510453,0.11791969053464364,1.1116831297772563,2.1629884224678144,0.07900880762423491,0.20939230357630378,true
0.05,50.0,-0.4363323129985824,1.5166796062661025,0.8078297257549364,0.1394282210439798,1.1308653510264364,2.4684392332241485,0.07055689898713484,0.16024412454763,true
0.05,50.0,-0.2617993877991494,1.5600947331190669,0.8171282145643453,0.1546270222330969,1.1442263956204568,2.6753171551005543,0.06602603327318071,0.10094555729065255,true
0.05,50.0,-0.08726646259971647,1.5838666929633511,0.8213388665473794,0.16251719752569832,1.1511013834169128,2.779954083264901,0.06402309682258348,0.03451076952632716,true
0.05,50.0,0.08726646259971647,1.5838666929633156,0.8213388665473814,0.16251719752568208,1.1511013834168986,2.779954083264735,0.06402309682258776,-0.034510769526326174,true
0.05,50.0,0.2617993877991494,1.5600947331190573,0.8171282145643458,0.15462702223309302,1.1442263956204535,2.675317155100511,0.06602603327318288,-0.10094555729065131,true
0.05,50.0,0.4363323129985824,1.5166796062661025,0.8078297257549364,0.1394282210439798,1.1308653510264364,2.4684392332241485,0.07055689898713484,-0.16024412454763,true
0.05,50.0,0.6108652381980153,1.4602573770721166,0.7913755605104583,0.11791969053462437,1.111683129777239,2.162988422467622,0.07900880762423518,-0.2093923035763036,true
0.05,50.0,0.7853981633974483,1.3975381262398585,0.7635649665350028,0.09153091879377484,1.087686461056345,1.7660549236872305,0.09466569349851493,-0.24705217397350335,true
0.05,60.0,-0.7853981633974483,1.413907559735488,0.7829049701370782,0.09396669300880499,1.089923568887077,1.7909336040262802,0.08571471730901103,0.24994590637649733,true
0.05,60.0,-0.6108652381980153,1.4758449692726638,0.8085390431577999,0.12028885947912864,1.1138122458294968,2.1844620207279903,0.07179599956564359,0.2116274744083538,true
0.05,60.0,-0.4363323129985824,1.5321482635359502,0.8236810219570875,0.14168486945136696,1.1328590993945302,2.486612114563202,0.0642638497789917,0.1618784587287967,true
0.05,60.0,-0.2617993877991494,1.5756044941142553,0.8322339025530362,0.15682091768390283,1.1461421531422273,2.691544597017904,0.0602069167267391,0.10194911271816279,true
0.05,60.0,-0.08726646259971647,1.599526575364661,0.8361011603844545,0.16463663080219748,1.1529411349453798,2.7946770308972715,0.05842361182701889,0.03485198178309477,true
0.05,60.0,0.08726646259971647,1.599526575364661,0.8361011603844545,0.16463663080219748,1.1529411349453798,2.7946770308972715,0.05842361182701889,-0.03485198178309477,true
0.05,60.0,0.2617993877991494,1.5756044941142178,0.8322339025530382,0.15682091768388498,1.1461421531422118,2.6915445970177143,0.06020691672674336,-0.10194911271815917,true
0.05,60.0,0.4363323129985824,1.5321482635361008,0.8236810219570788,0.141684869451449,1.132859099394603,2.4866121145640885,0.06426384977898718,-0.1618784587288037,true
0.05,60.0,0.6108652381980153,1.4758449692726638,0.8085390431577999,0.12028885947912864,1.1138122458294968,2.1844620207279903,0.07179599956564359,-0.2116274744083538,true
0.05,60.0,0.7853981633974483,1.4139075597355257,0.7829049701370753,0.09396669300881051,1.089923568887082,1.7909336040263628,0.08571471730900969,-0.24994590637650552,true
0.1,-2.0,-0.7853981633974483,-2.0309533551598102,-0.4251152076796492,-0.04186200557352548,0.9572230612513397,0.6058559037954053,1.6632810091016765,-0.3590252247788491,true
0.1,-2.0,-0.4363323129985824,-5.262533118439235,-0.7898090992464288,-0.0954873608695069,0.899458324922911,0.685636183677069,2.3658581068188216,-0.5560106496524706,true
0.1,-2.0,-0.2617993877991494,-6.433269343059593,-0.8567656422740686,-0.11182009921455853,0.8811128193286508,0.6862073050124067,2.6136385545978156,-0.4162631573228125,true
0.1,-2.0,-0.08726646259971647,-6.951417708318762,-0.8714467278341482,-0.1188251066366485,0.8731264442299499,0.682134577385448,2.7330754948987965,-0.1514639934642143,true
0.1,-2.0,0.08726646259971647,-6.951417708318762,-0.8714467278341482,-0.1188251066366485,0.8731264442299499,0.682134577385448,2.7330754948987965,0.1514639934642143,true
0.1,-2.0,0.2617993877991494,-6.433269343059593,-0.8567656422740686,-0.11182009921455853,0.8811128193286508,0.6862073050124067,2.6136385545978156,0.4162631573228125,true
0.1,-2.0,0.4363323129985824,-5.26253311843899,-0.789809099246387,-0.09548736086950327,0.8994583249229149,0.6856361836770666,2.3658581068187785,0.556010649652445,true
0.1,-2.0,0.7853981633974483,-2.030953355158638,-0.42511520767923794,-0.04186200557349991,0.9572230612513662,0.6058559037953567,1.6632810091013848,0.35902522477863624,true
0.1,-1.0,-0.7853981633974483,-0.67283670002542,-0.16003163752151153,-0.018482092699019365,0.9813438820033634,0.6457521974958937,1.2702491071732156,-0.11894185247072285,true
0.1,-1.0,-0.6108652381980153,-0.9881851487633428,-0.21354152581108227,-0.028923616323322885,0.9706455403483341,0.721715970757637,1.3773770377804442,-0.14169995279890837,true
0.1,-1.0,-0.4363323129985824,-1.2963243759546517,-0.25626462957565754,-0.039043204104151276,0.9601633151416867,0.7709059076056711,1.4769149040155618,-0.13696258860687963,true
0.1,-1.0,-0.2617993877991494,-1.5377459143839043,-0.2838033742336487,-0.0468369609324824,0.9520115953925431,0.7984932068594164,1.5529986036543906,-0.09949948141983767,true
0.1,-1.0,-0.08726646259971647,-1.6685358526252185,-0.29665233207728486,-0.05100377960040668,0.9476246310253608,0.8104100172004062,1.5939069693267591,-0.03635561969025276,true
0.1,-1.0,0.08726646259971647,-1.668535852685364,-0.29665233210065506,-0.051003779602415505,0.9476246310232764,0.8104100172051891,1.5939069693446501,0.03635561969155966,true
0.1,-1.0,0.2617993877991494,-1.5377459143084573,-0.28380337420215496,-0.04683696093009992,0.952011595394944,0.7984932068510988,1.5529986036319667,0.09949948141484163,true
0.1,-1.0,0.4363323129985824,-1.2963243759552658,-0.25626462957595525,-0.039043204104171864,0.9601633151416654,0.7709059076057087,1.4769149040157263,0.1369625886069445,true
0.1,-1.0,0.6108652381980153,-0.9881851487944298,-0.2135415258301704,-0.02892361632474383,0.9706455403469917,0.7217159707647127,1.3773770377906969,0.14169995280098904,true
0.1,-1.0,0.7853981633974483,-0.6728367000214852,-0.16003163751811955,-0.018482092698931807,0.9813438820034516,0.6457521974965591,1.2702491071717372,0.11894185246993531,true
0.1,0.1,-0.7853981633974483,0.04871207859212724,0.01296323683332619,0.001760473920307445,1.0017589272362768,0.7142815843964626,0.9771344473274776,0.008611166474435541,true
0.1,0.1,-0.6108652381980153,0.06491069269275461,0.016456432400789728,0.0027376191379835674,1.0027338820496314,0.8307389410842725,0.9698247949006534,0.009307811245411883,true
0.1,0.1,-0.4363323129985824,0.0790223863836817,0.019157311927061278,0.0037110077795930864,1.00370414742255,0.9225662737059109,0.9635534333040346,0.008349080692402526,true
0.1,0.1,-0.2617993877991494,0.08943104939849778,0.020960113895346726,0.004497102323490839,1.0044870355787827,0.9861254018574889,0.9589853617062926,0.005786614704197609,true
0.1,0.1,-0.08726646259971647,0.09495097483886804,0.021849935436492024,0.004936463132330213,1.0049243384988213,1.0186552345813258,0.9565827680200882,0.0020688808049351966,true
0.1,0.1,0.08726646259971647,0.09495097483886804,0.021849935436492024,0.004936463132330213,1.0049243384988213,1.0186552345813258,0.9565827680200882,-0.0020688808049351966,true
0.1,0.1,0.2617993877991494,0.0894310493984856,0.020960113895413166,0.004497102323490523,1.0044870355787825,0.9861254018576134,0.9589853617063032,-0.005786614704196627,true
0.1,0.1,0.4363323129985824,0.07902238638406271,0.019157311924696593,0.0037110077796186974,1.0037041474225756,0.9225662737071553,0.9635534333038259,-0.008349080692444572,true
0.1,0.1,0.6108652381980153,0.06491069269275461,0.016456432400789728,0.0027376191379835674,1.0027338820496314,0.8307389410842725,0.9698247949006534,-0.009307811245411883,true
0.1,0.1,0.7853981633974483,0.04871207858374032,0.012963236918296938,0.0017604739189803409,1.00175892723495,0.714281584218797,0.977134447330373,-0.008611166472965814,true
0.1,1.6736842105263159,-0.7853981633974483,0.5724132740529607,0.1729474852974179,0.02790127928801322,1.0275225343363883,0.8370033346848531,0.698700254227538,0.10118932691344465,true
0.1,1.6736842105263159,-0.6108652381980153,0.701705071580134,0.20954704242089955,0.04339056001878891,1.042487947161539,1.0286743712191122,0.6294520163679462,0.10062037470106472,true
0.1,1.6736842105263159,-0.4363323129985824,0.8021342366590773,0.23614477155861402,0.058860034711437734,1.0572228097377374,1.1960733607679217,0.5788005699554317,0.08474914383662271,true
0.1,1.6736842105263159,-0.2617993877991494,0.8711843816175846,0.2530792874836856,0.07135577425656701,1.0689768699689208,1.3201770283694945,0.5464949009309048,0.05636977692213136,true
0.1,1.6736842105263159,-0.08726646259971647,0.906555337902705,0.26121822349771706,0.07827938045189439,1.0754342197061444,1.3857776247945948,0.5310884455889525,0.01975287597671039,true
0.1,1.6736842105263159,0.08726646259971647,0.906555337902705,0.26121822349771706,0.07827938045189439,1.0754342197061444,1.3857776247945948,0.5310884455889525,-0.01975287597671039,true
0.1,1.6736842105263159,0.2617993877991494,0.8711843816175561,0.2530792874836978,0.07135577425656354,1.0689768699689175,1.3201770283694685,0.5464949009309054,-0.05636977692212868,true
0.1,1.6736842105263159,0.4363323129985824,0.8021342366576864,0.23614477155927627,0.05886003471109394,1.0572228097374123,1.1960733607647942,0.5788005699562939,-0.08474914383649167,true
0.1,1.6736842105263159,0.6108652381980153,0.7017050715801432,0.2095470424208944,0.04339056001879047,1.0424879471615403,1.02867437121913,0.6294520163679391,-0.10062037470106559,true
